year,region_id,policy_id,policy_label,1,2,3,4,5,6,7,8,9,total
2014,14,26,Acceso a la Vivienda y Fomento de la Edificación,4576830.00,1485154.00,"","","",24412756.00,12396469.00,607000.00,"",43478209.00
2014,14,29,Gestión y Administración de la Seguridad Social,4673992.00,1456030.00,"",375000.00,"","","","","",6505022.00
2014,14,31,Sanidad,983275886.00,318891775.00,12379299.00,247637642.00,"",42562936.00,"","",10988837.00,1615736375.00
2014,14,32,Educación,733087621.00,45425144.00,74942.00,382002462.00,"",21236648.00,3041035.00,"",856224.00,1185724076.00
2014,14,33,Cultura,8854343.00,6473226.00,"",12385326.00,"",1202026.00,14673938.00,"","",43588859.00
2014,14,41,"Agricultura, Pesca y Alimentación",20936175.00,3405358.00,"",29285906.00,"",7744634.00,37270012.00,"","",98642085.00
2014,14,42,Industria y Energía,6917591.00,1701339.00,"",5511731.00,"",110000.00,6090000.00,"",498760.00,20829421.00
2014,14,43,"Comercio, Turismo y Pymes",1038858.00,51557.00,"","","","",150000.00,"","",1240415.00
2014,14,45,Infraestructuras,25375429.00,16475639.00,400000.00,4725662.00,"",86399891.00,13867759.00,12610000.00,"",159854380.00
2014,14,46,"Investigación, Desarrollo e Innovación",9603662.00,1779597.00,"",2414452.00,"",2767537.00,4000000.00,"",1152532.00,21717780.00
2014,14,49,Otras Actuaciones de Carácter Económico,5581136.00,655795.00,"",1792003.00,"",1211000.00,2025000.00,"",2500000.00,13764934.00
2014,14,91,Alta Dirección,12247375.00,3556187.00,"",6719825.00,"",81001.00,"",27647.00,"",22632035.00
2014,14,92,Servicios de Carácter General,28133322.00,18377013.00,5096881.00,3125986.00,"",4681159.00,1600002.00,"","",61014363.00
2014,14,93,Administración Financiera y Tributaria,18618472.00,8227443.00,131068.00,697828.00,"",1097676.00,2840000.00,"","",31612487.00
2014,14,95,Deuda Pública,"","",285300000.00,"","","","","",557900000.00,843200000.00
2012,4,11,Justicia,160929.00,4500.00,"","","",2308.00,"","","",167737.00
2012,4,13,Seguridad Ciudadana e Instituciones Penitenciarias,7163800.00,918576.00,"",12067691.00,"",4117470.00,1763571.00,"","",26031108.00
2012,4,14,Política Exterior,282333.00,133903.00,"",10393162.00,"",478770.00,1115150.00,"","",12403318.00
2012,4,21,Pensiones,"","","",12446009.00,"","","","","",12446009.00
2012,4,23,Servicios Sociales y Promoción Social,4702008.00,3834251.00,"",69679670.00,"",1500690.00,4591522.00,"","",84308141.00
2012,4,24,Fomento del Empleo,9642909.00,2045000.00,"",47260094.00,"",3892450.00,"","","",62840453.00
2012,4,26,Acceso a la Vivienda y Fomento de la Edificación,1543322.00,83500.00,"",1217635.00,"",500000.00,8272412.00,"","",11616869.00
2012,4,31,Sanidad,458161164.00,507932141.00,11850000.00,210987193.00,"",30122590.00,1500000.00,"",1875000.00,1222428088.00
2012,4,32,Educación,461641660.00,19948677.00,4973027.00,230887430.00,"",14929656.00,9792677.00,"","",742173127.00
2012,4,33,Cultura,6850243.00,2546114.00,"",13918355.00,"",1899124.00,6228012.00,"","",31441848.00
2012,4,41,"Agricultura, Pesca y Alimentación",16388246.00,4687422.00,"",17893295.00,"",5064787.00,20502466.00,"","",64536216.00
2012,4,42,Industria y Energía,3580874.00,20000.00,"",5401993.00,"",150000.00,5533383.00,"","",14686250.00
2012,4,43,"Comercio, Turismo y Pymes",6841395.00,1004000.00,"",10096294.00,"",508762.00,17560436.00,"","",36010887.00
2012,4,45,Infraestructuras,6885478.00,2923789.00,2000000.00,70798924.00,"",58522214.00,80535793.00,"","",221666198.00
2012,4,46,"Investigación, Desarrollo e Innovación",578028.00,90757.00,"",2912741.00,"",6066411.00,2562592.00,"","",12210529.00
2012,4,49,Otras Actuaciones de Carácter Económico,6843488.00,1151927.00,8307.00,2624965.00,"",2303044.00,"","","",12931731.00
2012,4,91,Alta Dirección,22352753.00,7337241.00,"",5527141.00,"",5623851.00,3163372.00,6.00,"",44004364.00
2012,4,92,Servicios de Carácter General,19080036.00,10877582.00,"",33443269.00,"",9138218.00,31654239.00,"","",104193344.00
2012,4,93,Administración Financiera y Tributaria,11516086.00,2618452.00,1500000.00,"","",796304.00,"","","",16430842.00
2012,4,94,Transferencias a otras Administraciones Públicas,"","","",107965650.00,"","",77351925.00,"","",185317575.00
2012,4,95,Deuda Pública,"","",205425062.00,"","","","","",567169026.00,772594088.00
2006,5,11,Justicia,62316904.00,21316180.00,"",12119492.00,"",35743038.00,120000.00,48.00,"",131615662.00
2006,5,13,Seguridad Ciudadana e Instituciones Penitenciarias,2028715.00,16176419.00,"",6013159.00,"",2301562.00,522830.00,3012.00,"",27045697.00
2006,5,14,Política Exterior,1984293.00,1963527.00,"",12211742.00,"",617838.00,4243321.00,"","",21020721.00
2006,5,21,Pensiones,"","","",7622000.00,"","","","","",7622000.00
2006,5,23,Servicios Sociales y Promoción Social,35645955.00,55891179.00,"",151029792.00,"",8256579.00,16197740.00,7006.00,"",267028251.00
2006,5,24,Fomento del Empleo,27405101.00,13750510.00,"",188096874.00,"",11792971.00,1333944.00,6012.00,"",242385412.00
2006,5,26,Acceso a la Vivienda y Fomento de la Edificación,10611426.00,5047153.00,3006.00,10942303.00,"",60474301.00,35217846.00,1000.00,"",122297035.00
2006,5,31,Sanidad,966527559.00,861914819.00,4328393.00,499656045.00,"",116505381.00,7308000.00,3349239.00,"",2459589436.00
2006,5,32,Educación,974825859.00,107516842.00,"",355988689.00,"",64006653.00,26906779.00,11944.00,"",1529256766.00
2006,5,33,Cultura,7395145.00,3208400.00,"",15147497.00,"",33978106.00,10866441.00,9015.00,"",70604604.00
2006,5,41,"Agricultura, Pesca y Alimentación",18953025.00,10466871.00,"",23447731.00,"",10978274.00,70905073.00,6005.00,"",134756979.00
2006,5,42,Industria y Energía,7469601.00,4120906.00,"",672000.00,"",2909485.00,19202000.00,12.00,"",34374004.00
2006,5,43,"Comercio, Turismo y Pymes",9296137.00,1652869.00,"",13369538.00,"",12412320.00,40644535.00,3005.00,"",77378404.00
2006,5,44,Subvenciones al Transporte,"","","",26951914.00,"",3238554.00,42518292.00,"","",72708760.00
2006,5,45,Infraestructuras,30209880.00,14535982.00,8858534.00,84592234.00,"",216201231.00,121112325.00,12033.00,"",475522219.00
2006,5,46,"Investigación, Desarrollo e Innovación",6284365.00,3427460.00,"",20303084.00,"",8153587.00,10964341.00,3000.00,"",49135837.00
2006,5,49,Otras Actuaciones de Carácter Económico,9756955.00,3595449.00,"",2439943.00,"",18139767.00,3263302.00,"","",37195416.00
2006,5,91,Alta Dirección,20048075.00,10653757.00,"",2588083.00,"",4942890.00,353404.00,25955.00,"",38612164.00
2006,5,92,Servicios de Carácter General,43559467.00,49447884.00,37800.00,43661855.00,"",36806740.00,1815000.00,423076.00,"",175751822.00
2006,5,93,Administración Financiera y Tributaria,30484456.00,6099303.00,"",6797329.00,"",5961327.00,11600323.00,"","",60942738.00
2006,5,94,Transferencias a otras Administraciones Públicas,"","","",86079202.00,"","",85414861.00,"","",171494063.00
2006,5,95,Deuda Pública,"","",49998819.00,"","","","","",90965933.00,140964752.00
2012,5,11,Justicia,85935587.00,22770243.00,10141.00,21734984.00,"",35311231.00,"","","",165762186.00
2012,5,13,Seguridad Ciudadana e Instituciones Penitenciarias,6751534.00,7305761.00,11234.00,11530272.00,"",1547647.00,132000.00,"","",27278448.00
2012,5,14,Política Exterior,3070816.00,596836.00,"",4346145.00,"",4927848.00,804500.00,"","",13746145.00
2012,5,21,Pensiones,"","","",5129708.00,"","","","","",5129708.00
2012,5,23,Servicios Sociales y Promoción Social,42282822.00,48150953.00,58000.00,175790413.00,"",2298179.00,174600.00,"","",268754967.00
2012,5,24,Fomento del Empleo,31781162.00,9092352.00,43880.00,240489813.00,"",8392860.00,1210225.00,"","",291010292.00
2012,5,26,Acceso a la Vivienda y Fomento de la Edificación,12863868.00,1319204.00,3006.00,19635758.00,"",14282166.00,20626518.00,"","",68730520.00
2012,5,31,Sanidad,1297566160.00,708462933.00,4606906.00,544874725.00,"",36595441.00,1093703.00,12.00,"",2593199880.00
2012,5,32,Educación,1001555942.00,130368669.00,"",391644520.00,"",62873995.00,11090089.00,"",346257.00,1597879472.00
2012,5,33,Cultura,9065319.00,1404313.00,"",4194414.00,"",9988312.00,10102919.00,"","",34755277.00
2012,5,41,"Agricultura, Pesca y Alimentación",27393319.00,7223674.00,"",11983533.00,"",7983964.00,43572840.00,"","",98157330.00
2012,5,42,Industria y Energía,8486346.00,1920878.00,"","","",1498756.00,18714278.00,"","",30620258.00
2012,5,43,"Comercio, Turismo y Pymes",9937173.00,618594.00,"",11581744.00,"",41104819.00,31076147.00,3000000.00,"",97318477.00
2012,5,44,Subvenciones al Transporte,"","","",55820001.00,"","",8188386.00,"","",64008387.00
2012,5,45,Infraestructuras,32769185.00,14642932.00,"",464440.00,"",311631032.00,8541244.00,"","",368048833.00
2012,5,46,"Investigación, Desarrollo e Innovación",6240387.00,927286.00,"",15784274.00,"",3897099.00,6868236.00,52238627.00,3083333.00,89039242.00
2012,5,49,Otras Actuaciones de Carácter Económico,13639798.00,5619134.00,"",2464741.00,"",7309527.00,"","","",29033200.00
2012,5,91,Alta Dirección,19384963.00,7447917.00,"",1336488.00,"",1600378.00,"",20736.00,"",29790482.00
2012,5,92,Servicios de Carácter General,44382468.00,35870400.00,27661.00,37310499.00,"",14080302.00,1182107.00,100000.00,"",132953437.00
2012,5,93,Administración Financiera y Tributaria,31912837.00,17616756.00,"",136542.00,"",3569821.00,"","","",53235956.00
2012,5,94,Transferencias a otras Administraciones Públicas,"","","",596348962.00,"","",116861971.00,"","",713210933.00
2012,5,95,Deuda Pública,"","",201060000.00,"","","","","",463300000.00,664360000.00
2006,4,11,Justicia,"",100000.00,"","","","","","","",100000.00
2006,4,13,Seguridad Ciudadana e Instituciones Penitenciarias,5312606.00,1130120.00,4476.00,5050592.18,"",9597987.00,730694.00,"","",21826475.18
2006,4,14,Política Exterior,579427.00,566000.00,"",6224983.00,"",4863284.00,4810000.00,"","",17043694.00
2006,4,21,Pensiones,"","","",9354002.01,"","","","","",9354002.01
2006,4,23,Servicios Sociales y Promoción Social,10348667.00,6312114.00,"",20349972.81,"",12141666.00,3473299.00,"","",52625718.81
2006,4,24,Fomento del Empleo,12380600.00,3749248.00,"",40753143.00,"",33176989.00,52719.00,"","",90112699.00
2006,4,26,Acceso a la Vivienda y Fomento de la Edificación,1569695.00,359142.00,"",430000.00,"",3350552.00,18015696.00,"","",23725085.00
2006,4,31,Sanidad,379566514.00,360072020.00,1800000.00,211046786.00,"",74541234.00,2087274.00,"","",1029113828.00
2006,4,32,Educación,405215838.00,18427751.00,245235.00,193258724.00,"",18165514.00,4957975.00,"","",640271037.00
2006,4,33,Cultura,5144529.00,2692626.00,"",20160049.00,"",4982182.00,1334124.00,"","",34313510.00
2006,4,41,"Agricultura, Pesca y Alimentación",7040298.00,1312563.00,"",15004331.00,"",15440740.00,39241906.00,"","",78039838.00
2006,4,42,Industria y Energía,4340528.00,1391052.00,"",4325189.00,"",3657756.00,13526005.00,"","",27240530.00
2006,4,43,"Comercio, Turismo y Pymes",4444432.00,857148.00,"",8181921.00,"",5947160.00,41676235.00,"","",61106896.00
2006,4,45,Infraestructuras,16817931.00,3660304.00,6379.00,37523087.33,"",124252871.00,48262808.54,"","",230523380.87
2006,4,46,"Investigación, Desarrollo e Innovación",193395.00,10747.00,"",3024715.00,"",3586000.00,4869000.00,"","",11683857.00
2006,4,49,Otras Actuaciones de Carácter Económico,2925174.00,1874458.00,"",3233220.00,"",4162171.00,"","","",12195023.00
2006,4,91,Alta Dirección,17344234.49,7127090.95,"",2566212.72,"",4211578.00,1461918.00,50004.00,"",32761038.16
2006,4,92,Servicios de Carácter General,13327090.00,10959298.00,"",21942141.00,"",19152621.00,11413108.00,211000.00,"",77005258.00
2006,4,93,Administración Financiera y Tributaria,7721310.00,4680391.00,"","","",2010877.00,2099452.00,"","",16512030.00
2006,4,94,Transferencias a otras Administraciones Públicas,"","","",89055853.00,"","",58525790.00,"","",147581643.00
2006,4,95,Deuda Pública,"","",63355841.38,"","","","","",42069990.68,105425832.06
2013,5,11,Justicia,84003072.00,25964166.00,"",18461457.00,"",18554932.00,"","","",146983627.00
2013,5,13,Seguridad Ciudadana e Instituciones Penitenciarias,6870671.00,7192464.00,11234.00,10456951.00,"",333017.00,72000.00,"","",24936337.00
2013,5,14,Política Exterior,1954499.00,369499.00,"",2787907.00,"",324488.00,129900.00,"","",5566293.00
2013,5,21,Pensiones,"","","",4235000.00,"","","","","",4235000.00
2013,5,23,Servicios Sociales y Promoción Social,37163918.00,44537866.00,"",168706352.00,"",801995.00,70868.00,"","",251280999.00
2013,5,24,Fomento del Empleo,27099487.00,7283725.00,50000.00,113604930.00,"",3425933.00,6885.00,5000000.00,"",156470960.00
2013,5,26,Acceso a la Vivienda y Fomento de la Edificación,12091385.00,1099647.00,"",20727890.00,"",5110673.00,10574899.00,"","",49604494.00
2013,5,31,Sanidad,1278099070.00,742850140.00,4606906.00,518724726.00,"",21059910.00,658972.00,"","",2565999724.00
2013,5,32,Educación,952806372.00,113928481.00,"",368292329.00,"",26612631.00,132596.00,"",346257.00,1462118666.00
2013,5,33,Cultura,9288222.00,1175808.00,"",5189803.00,"",5270093.00,1131000.00,"","",22054926.00
2013,5,41,"Agricultura, Pesca y Alimentación",24260432.00,5895706.00,"",7797209.00,"",4476268.00,12811441.00,"","",55241056.00
2013,5,42,Industria y Energía,11281571.00,1705156.00,"","","",1214872.00,1600000.00,"","",15801599.00
2013,5,43,"Comercio, Turismo y Pymes",8792519.00,587435.00,"",10911235.00,"",22758517.00,25301384.00,"","",68351090.00
2013,5,44,Subvenciones al Transporte,"","","",65377271.00,"","","","","",65377271.00
2013,5,45,Infraestructuras,30279360.00,10474977.00,13364427.00,1033766.00,"",282051110.00,11886225.00,"","",349089865.00
2013,5,46,"Investigación, Desarrollo e Innovación",5668551.00,421782.00,"",6640311.00,"",2052265.00,2069362.00,34816485.00,3083333.00,54752089.00
2013,5,49,Otras Actuaciones de Carácter Económico,12135675.00,9960773.00,"",1084741.00,"",8211052.00,300000.00,"","",31692241.00
2013,5,91,Alta Dirección,21090869.00,8380639.00,"",2750678.00,"",1163750.00,200000.00,20736.00,"",33606672.00
2013,5,92,Servicios de Carácter General,42023520.00,27997284.00,"",32497526.00,"",10402608.00,168457.00,"","",113089395.00
2013,5,93,Administración Financiera y Tributaria,32904152.00,19664303.00,"",269760.00,"",5190442.00,13600.00,"","",58042257.00
2013,5,94,Transferencias a otras Administraciones Públicas,"","","",588571548.00,"","",115182536.00,"","",703754084.00
2013,5,95,Deuda Pública,"","",242430000.00,"","","","","",321820000.00,564250000.00
2007,4,11,Justicia,"",100000.00,"","","","","","","",100000.00
2007,4,13,Seguridad Ciudadana e Instituciones Penitenciarias,5597700.00,1102349.00,117132.00,4927503.00,"",7638028.00,3503880.00,"","",22886592.00
2007,4,14,Política Exterior,1293720.00,845022.00,"",6395681.00,"",4325407.00,5077200.00,"","",17937030.00
2007,4,21,Pensiones,"","","",16581883.00,"","","","","",16581883.00
2007,4,23,Servicios Sociales y Promoción Social,12236249.00,6917522.00,"",35886734.00,"",10152623.00,8213481.00,"","",73406609.00
2007,4,24,Fomento del Empleo,10352947.00,3390395.00,"",52748859.00,"",24588279.00,69830.00,"","",91150310.00
2007,4,26,Acceso a la Vivienda y Fomento de la Edificación,2134169.00,360766.00,"",430000.00,"",4449976.00,17730374.00,"","",25105285.00
2007,4,31,Sanidad,406845355.00,414173748.00,2609021.00,212365234.00,"",49126158.00,1563984.00,"","",1086683500.00
2007,4,32,Educación,424845259.00,22061094.00,294350.00,203671969.00,"",23636683.00,5262294.00,"","",679771649.00
2007,4,33,Cultura,5948448.00,2991022.00,"",15854379.00,"",5457773.00,1765895.00,"","",32017517.00
2007,4,41,"Agricultura, Pesca y Alimentación",4547826.00,1315875.00,"",20004061.00,"",16263345.00,21551718.00,"","",63682825.00
2007,4,42,Industria y Energía,4830018.00,1447880.00,"",4551484.00,"",3412384.00,17713085.00,"","",31954851.00
2007,4,43,"Comercio, Turismo y Pymes",5298271.00,890260.00,"",9736326.00,"",5502096.00,47263595.00,"","",68690548.00
2007,4,45,Infraestructuras,16257948.00,3591984.00,6050.00,54716090.00,"",85626390.00,49741302.00,"","",209939764.00
2007,4,46,"Investigación, Desarrollo e Innovación",250294.00,40000.00,"",7973999.00,"",4957874.00,5007309.00,"","",18229476.00
2007,4,49,Otras Actuaciones de Carácter Económico,6292863.00,2140870.00,"",7098870.00,"",5980842.00,"","","",21513445.00
2007,4,91,Alta Dirección,18615713.00,7533432.00,"",6033090.00,"",3316938.00,2503000.00,50004.00,"",38052177.00
2007,4,92,Servicios de Carácter General,19890920.00,11816087.00,115840.00,19029487.00,"",50548113.00,14798019.00,"","",116198466.00
2007,4,93,Administración Financiera y Tributaria,7948871.00,5099500.00,"","","",1808157.00,1009087.00,"","",15865615.00
2007,4,94,Transferencias a otras Administraciones Públicas,"","","",94910570.00,"","",62513562.00,"","",157424132.00
2007,4,95,Deuda Pública,"","",70150924.00,"","","","","",42070000.00,112220924.00
2013,4,11,Justicia,160166.00,14250.00,"","","",3000.00,"","","",177416.00
2013,4,13,Seguridad Ciudadana e Instituciones Penitenciarias,6807225.00,877575.00,"",12139364.00,"",3386724.00,1609798.00,"","",24820686.00
2013,4,14,Política Exterior,313553.00,470200.00,"",1565770.00,"",235600.00,205000.00,"","",2790123.00
2013,4,21,Pensiones,"","","",22113671.00,"","","","","",22113671.00
2013,4,23,Servicios Sociales y Promoción Social,4867705.00,3103833.00,"",82247396.00,"",728675.00,4632191.00,"","",95579800.00
2013,4,24,Fomento del Empleo,9626547.00,1753576.00,"",31037095.00,"",939928.00,"","","",43357146.00
2013,4,26,Acceso a la Vivienda y Fomento de la Edificación,1463911.00,39500.00,"",940583.00,"","",5325598.00,"","",7769592.00
2013,4,31,Sanidad,584626764.00,382473419.00,8850000.00,171862178.00,"",24097117.00,"","",2181704.00,1174091182.00
2013,4,32,Educación,451047583.00,25760389.00,4453039.00,219157430.00,"",13389445.00,10934011.00,"","",724741897.00
2013,4,33,Cultura,6644513.00,1843996.00,"",11723743.00,"",1912380.00,7796883.00,"","",29921515.00
2013,4,41,"Agricultura, Pesca y Alimentación",16688038.00,3996001.00,"",14574032.00,"",3334621.00,19100627.00,"","",57693319.00
2013,4,42,Industria y Energía,2741460.00,24000.00,"",2912230.00,"",1342363.00,2122119.00,"","",9142172.00
